index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
23,xstorycloze_id_seacrowd_qa,2,eng,0.8259430840502978,0.8259430840502978,0.8259430840502978,0.8259430840502978,0.8343996343094567,0.8304324977942753,0.8257522841366453,0.8382850763204216,0.8259430840502978,0.825427924283436
24,nusax_senti_ind_seacrowd_text,0,eng,0.6725,0.6725,0.6725,0.6725,0.49202232404445595,0.5904139433551198,0.5186423505572442,0.5617889253911991,0.6725,0.5915468591691996
25,nusax_senti_ind_seacrowd_text,1,eng,0.7175,0.7175,0.7175,0.7175,0.4919406834300451,0.6294853482231745,0.5477563789226708,0.5613955512572534,0.7175,0.6247680613940757
26,nusax_senti_ind_seacrowd_text,2,eng,0.72,0.72,0.72,0.72,0.4925342395221913,0.6316928537419383,0.5492163009404388,0.5620420142106889,0.72,0.6264075235109717
27,gklmip_sentiment_seacrowd_text,0,eng,0.1787709497206704,0.1787709497206704,0.1787709497206704,0.1787709497206704,0.2926019828804435,0.4094895352874076,0.19654640394088668,0.6944902499203561,0.1787709497206704,0.1736694994083166
28,gklmip_sentiment_seacrowd_text,1,eng,0.0935754189944134,0.0935754189944134,0.0935754189944134,0.0935754189944134,0.11107930769494026,0.3324009324009324,0.11353502414555643,0.030704382961303175,0.0935754189944134,0.02815764243355966
29,gklmip_sentiment_seacrowd_text,2,eng,0.09776536312849161,0.09776536312849161,0.09776536312849161,0.09776536312849161,0.18109388458225667,0.3596736596736597,0.11190674089756658,0.05544067193086292,0.09776536312849161,0.028850567310923007
30,seaeval_sg_eval_eng_seacrowd_qa,0,eng,0.47572815533980584,0.47572815533980584,0.47572815533980584,0.47572815533980584,0.49344869526758073,0.45660919540229883,0.45638888888888884,0.5030920390639648,0.47572815533980584,0.4686839266450917
31,seaeval_sg_eval_eng_seacrowd_qa,1,eng,0.47572815533980584,0.47572815533980584,0.47572815533980584,0.47572815533980584,0.4913017838714433,0.464367816091954,0.4580007449978714,0.49924640270006826,0.47572815533980584,0.46483682376718866
32,seaeval_sg_eval_eng_seacrowd_qa,2,eng,0.49514563106796117,0.49514563106796117,0.49514563106796117,0.49514563106796117,0.4904990842490843,0.47442528735632183,0.47594713986223414,0.5045209644724208,0.49514563106796117,0.492598504871815
33,indommlu_bjn_seacrowd_qa,0,eng,0.2872688430469324,0.2872688430469324,0.2872688430469324,0.2872688430469324,0.2796300848557335,0.26376506256291093,0.26057474372033596,0.2936245322677152,0.2872688430469324,0.2818801895521803
34,indommlu_bjn_seacrowd_qa,1,eng,0.43086988450497365,0.43086988450497365,0.43086988450497365,0.43086988450497365,0.4370192707869663,0.402391145071668,0.406635888261312,0.44299239733515694,0.43086988450497365,0.42747188629192645
35,indommlu_bjn_seacrowd_qa,2,eng,0.4239935910274384,0.4239935910274384,0.4239935910274384,0.4239935910274384,0.4420485407176097,0.39804518165053965,0.3986882359575301,0.4495017170419726,0.4239935910274384,0.41789201218183447
36,nusaparagraph_topic_bew_seacrowd_text,0,eng,0.67375,0.67375,0.67375,0.67375,0.7365840566403118,0.6613079929231442,0.6228556086608952,0.77412350183478,0.67375,0.6563070807449131
37,nusaparagraph_topic_bew_seacrowd_text,1,eng,0.685,0.685,0.685,0.685,0.7070786455684896,0.6661094337910248,0.626417876452981,0.7438228333937326,0.685,0.6615290711065345
38,nusaparagraph_topic_bew_seacrowd_text,2,eng,0.6775,0.6775,0.6775,0.6775,0.7377610255477403,0.6636400701319312,0.6230573893739317,0.774244952199046,0.6775,0.6572200333360417
39,indommlu_ind_seacrowd_qa,0,eng,0.2872688430469324,0.2872688430469324,0.2872688430469324,0.2872688430469324,0.2796300848557335,0.26376506256291093,0.26057474372033596,0.2936245322677152,0.2872688430469324,0.2818801895521803
40,indommlu_ind_seacrowd_qa,1,eng,0.43086988450497365,0.43086988450497365,0.43086988450497365,0.43086988450497365,0.4370192707869663,0.402391145071668,0.406635888261312,0.44299239733515694,0.43086988450497365,0.42747188629192645
41,indommlu_ind_seacrowd_qa,2,eng,0.4239935910274384,0.4239935910274384,0.4239935910274384,0.4239935910274384,0.4420485407176097,0.39804518165053965,0.3986882359575301,0.4495017170419726,0.4239935910274384,0.41789201218183447
42,indommlu_mad_seacrowd_qa,0,eng,0.2872688430469324,0.2872688430469324,0.2872688430469324,0.2872688430469324,0.2796300848557335,0.26376506256291093,0.26057474372033596,0.2936245322677152,0.2872688430469324,0.2818801895521803
43,indommlu_mad_seacrowd_qa,1,eng,0.43086988450497365,0.43086988450497365,0.43086988450497365,0.43086988450497365,0.4370192707869663,0.402391145071668,0.406635888261312,0.44299239733515694,0.43086988450497365,0.42747188629192645
44,indommlu_mad_seacrowd_qa,2,eng,0.4239935910274384,0.4239935910274384,0.4239935910274384,0.4239935910274384,0.4420485407176097,0.39804518165053965,0.3986882359575301,0.4495017170419726,0.4239935910274384,0.41789201218183447
45,nusatranslation_senti_bhp_seacrowd_text,0,eng,0.314,0.314,0.314,0.314,0.6181748550169602,0.5214285714285715,0.27132593187428566,0.7630200240726556,0.314,0.1937367171002596
46,nusatranslation_senti_bhp_seacrowd_text,1,eng,0.508,0.508,0.508,0.508,0.6084753396892125,0.6146825396825397,0.5076139693519719,0.7236033330831019,0.508,0.5136801652495556
47,nusatranslation_senti_bhp_seacrowd_text,2,eng,0.464,0.464,0.464,0.464,0.6403457653457654,0.6146825396825397,0.46120689655172414,0.7732090132090131,0.464,0.4441379310344828
48,gklmip_newsclass_seacrowd_text,0,eng,0.5724233983286908,0.5724233983286908,0.5724233983286908,0.5724233983286908,0.6666367601259471,0.5509625691822424,0.520991832195401,0.696358026064854,0.5724233983286908,0.5309032251718004
49,gklmip_newsclass_seacrowd_text,1,eng,0.5661559888579387,0.5661559888579387,0.5661559888579387,0.5661559888579387,0.5468699439966958,0.5533749996146511,0.5167498040138467,0.5391212416352537,0.5661559888579387,0.5269811947817749
50,gklmip_newsclass_seacrowd_text,2,eng,0.575208913649025,0.575208913649025,0.575208913649025,0.575208913649025,0.5341870793198129,0.5595786499207013,0.5234778765106685,0.5347138842337801,0.575208913649025,0.5328550678951905
51,indonesian_news_dataset_seacrowd_text,0,eng,0.728968405024743,0.728968405024743,0.728968405024743,0.728968405024743,0.6802650350061573,0.7820662126836981,0.7004108139027211,0.7664565459135068,0.728968405024743,0.7337681176915533
52,indonesian_news_dataset_seacrowd_text,1,eng,0.7936810049486106,0.7936810049486106,0.7936810049486106,0.7936810049486106,0.7453891536046859,0.804578317434855,0.7544899782777014,0.8118430435937551,0.7936810049486106,0.7903836011535759
53,indonesian_news_dataset_seacrowd_text,2,eng,0.7875904073087172,0.7875904073087172,0.7875904073087172,0.7875904073087172,0.7116120235942838,0.8154989565938081,0.7308949256423685,0.8151124372350291,0.7875904073087172,0.7883151292421877
54,sib_200_jav_Latn_seacrowd_text,0,eng,0.6568627450980392,0.6568627450980392,0.6568627450980392,0.6568627450980392,0.6714438584422533,0.6247067535148031,0.6090210045639272,0.7312690369531083,0.6568627450980392,0.6424142788115482
55,sib_200_jav_Latn_seacrowd_text,1,eng,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7846258503401361,0.6877135351748355,0.6847826064648325,0.799547152194211,0.7254901960784313,0.7178039288447665
56,sib_200_jav_Latn_seacrowd_text,2,eng,0.6323529411764706,0.6323529411764706,0.6323529411764706,0.6323529411764706,0.6670506912442395,0.6116535322262876,0.5908196969255497,0.7266592120719255,0.6323529411764706,0.6132215294869843
57,sib_200_ace_Latn_seacrowd_text,0,eng,0.6127450980392157,0.6127450980392157,0.6127450980392157,0.6127450980392157,0.6435201986222394,0.5976087947140579,0.5742370806309424,0.6956554183444941,0.6127450980392157,0.5871713268847314
58,sib_200_ace_Latn_seacrowd_text,1,eng,0.6617647058823529,0.6617647058823529,0.6617647058823529,0.6617647058823529,0.6427285890201492,0.6330047712865051,0.6092768112390754,0.6957282316166025,0.6617647058823529,0.6390569487239853
59,sib_200_ace_Latn_seacrowd_text,2,eng,0.6078431372549019,0.6078431372549019,0.6078431372549019,0.6078431372549019,0.6444149835127279,0.5908861056384277,0.5703641561268065,0.6944395731547436,0.6078431372549019,0.5844951136560755
60,nusaparagraph_topic_sun_seacrowd_text,0,eng,0.6877777777777778,0.6877777777777778,0.6877777777777778,0.6877777777777778,0.6496307910843039,0.6699763065473319,0.6408336360386591,0.6585594107871228,0.6877777777777778,0.6576769353883444
61,nusaparagraph_topic_sun_seacrowd_text,1,eng,0.6911111111111111,0.6911111111111111,0.6911111111111111,0.6911111111111111,0.6346574224110524,0.67419131198846,0.6396233416142114,0.6458938004633137,0.6911111111111111,0.6564664388352316
62,nusaparagraph_topic_sun_seacrowd_text,2,eng,0.6788888888888889,0.6788888888888889,0.6788888888888889,0.6788888888888889,0.6365492863080917,0.6586566673112885,0.6282745290901555,0.6486060160328505,0.6788888888888889,0.6479623383163403
63,nusaparagraph_topic_mui_seacrowd_text,0,eng,0.66,0.66,0.66,0.66,0.7463019575178096,0.5663461538461538,0.584293120192853,0.8428459811477024,0.66,0.6687446300841136
64,nusaparagraph_topic_mui_seacrowd_text,1,eng,0.685,0.685,0.685,0.685,0.7489456195459507,0.5841928904428905,0.5936864295308449,0.8462811786590356,0.685,0.6827053986222249
65,nusaparagraph_topic_mui_seacrowd_text,2,eng,0.6725,0.6725,0.6725,0.6725,0.7674206486997476,0.5778554778554779,0.5976840161568816,0.8634599703999729,0.6725,0.6819497410279325
66,nusatranslation_senti_abs_seacrowd_text,0,eng,0.482,0.482,0.482,0.482,0.4437050921587004,0.4298279759343864,0.32124697036151784,0.8178221180880976,0.482,0.4702418748013214
67,nusatranslation_senti_abs_seacrowd_text,1,eng,0.756,0.756,0.756,0.756,0.7428342031312726,0.8098174591792834,0.7377201430930105,0.8455274187073465,0.756,0.7701253439735829
68,nusatranslation_senti_abs_seacrowd_text,2,eng,0.652,0.652,0.652,0.652,0.6956378763215443,0.7437667738829362,0.6437696540880503,0.8201654746049755,0.652,0.6691104559748426
69,sib_200_ind_Latn_seacrowd_text,0,eng,0.6911764705882353,0.6911764705882353,0.6911764705882353,0.6911764705882353,0.8295465894704065,0.6575307922211947,0.65338517836075,0.82043183177081,0.6911764705882353,0.6811675529004731
